label	category	topicsize	delta	r2	sem_verdict	cohortmse	periodmse	agemse	delta_oos	r2_oos	cohortr2_oos	periodr2_oos	keywords	top7books	next5books, biggestauth, datequartiles	comments
speech tags used in mid-to-late 20c popular stories	physical description	0.68	0.714008305334421	0.046993542234713	AUM	49.6752	19.3072	0.51325	0.419176991138037	0.029993643790688	0.028174085864926	0.049374919169926	eyes nodded small most appeared turned continued began several head voice smiled returned finally paused asked added such smile rose moment explained agreed seemed how glanced shook decided immediately later demanded attention since however first stared expression why until large along arrived fact course few announced became obviously sighed considered across silence interest spoke suggested although even slightly during realised remained sure point found group observed glance shrugged gave eye 	0.124 | Mason, F. van Wyck (Francis va | Himalayan assignment, a Colonel N | 1952 0.116 | Reid, Van | Cordelia Underwood, or, The marve | 1998 0.111 | Mason, F. van Wyck (Francis va | Harpoon in Eden | 1969 0.11 | Douglas, Lloyd C. (Lloyd Casse | Home for Christmas | 1937 0.11 | Mason, F. van Wyck (Francis va | Saigon singer | 1946 0.107 | Vance, Jack | Cugel's saga | 1983 0.107 | Lucas, George | Star wars : from the adventures o | 1976 	0.106 | Sheppard, Stephen | The Four Hundred : a novel | 1979 0.103 | Braider, Donald | Color from a light within : a nov | 1967 0.102 | Herbert, F. Hugh (Frederick Hu | Meet Corliss Archer | 1944 0.102 | Stewart, Jean | Warriors of Isis | 1995 0.101 | Beckwith, Lillian | The hills is lonely | 1959 Mason, F. van Wyck (Francis va = 1.06% 1948-1979	
deference to nobility	human institutions, practices, or relationships	0.211	0.509310009349959	0.015206954906713	SDM	16.3014	15.0156	9.6515	0.711208359451423	0.007891645042552	0.022655806209135	0.006221325138988	sir man may gentleman himself yes good say young master shall lady am gentlemen see old how thank fellow name ever ah baronet table god upon made know saw hand took left london pardon take carew put done please must tell lord hear leave why hall honour dear heard speak round should pray right place doubt found might seen our madam world sure last servant beg three word eh mean 	0.221 | Malory, Thomas, Sir | The romance of King Arthur and hi | 1917 0.189 | Malory, Thomas, Sir | The boy's King Arthur | 1880 0.136 | Malory, Thomas, Sir | Selections from Malory's Le morte | 1896 0.125 | Pyle, Howard | The story of Sir Launcelot and hi | 1907 0.118 | Farnol, Jeffery | Sir John Dering | 1923 0.104 | Malory, Thomas, Sir | Text | 1889 0.088 | Lowe, Samuel E. (Samuel Edward | In the court of King Arthur | 1918 	0.086 | Farnol, Jeffery | The amateur gentleman : a romance | 1913 0.085 | Farnol, Jeffery | The quest of youth | 1927 0.085 | Veysey, Arthur Henry | A pedigree in pawn | 1898 0.081 | Cade, Coulson T | Dandelions | 1917 0.078 | Perrin, Robert | Jewels | 1977 Malory, Thomas, Sir = 1.77% 1896-1933	
architecture	physical description	0.569	0.53472487993843	0.005614374093692	SDM	19.9248	16.2534	3.046	0.51828217937967	-0.006367432545184	0.059853682232801	0.052358768584498	house door room wall its stone street place side old window walls hall windows see floor open stood steps behind gate building front light houses roof above left high tower saw end small along doors garden city square below stairs corner rooms town across narrow led large under between seen dark opened iron outside top looked turned streets entrance built came standing three feet first beyond white found gates glass 	0.154 | Williams, Wythe | When Chenal sings the Marseillais | 1916 0.134 | Mottram, R. H. (Ralph Hale) | Our Mr. Dormer | 1927 0.12 | Williamson, Margaret | John and Betty's history visit | 1910 0.119 | Straub, Peter | Mrs. God | 1990 0.117 | Lawson, Robert G | Beverly Hills : the anatomy of a  | 1984 0.114 | Murrell, Cornelia Randolph | What Marjorie saw abroad | 1906 0.112 | Smith, Francis Hopkinson | A white umbrella in Mexico | 1889 	0.105 | Robbe-Grillet, Alain | Snapshots | 1968 0.101 | Mallock, W. H. (William Hurrel | In an enchanted island, or A wint | 1892 0.098 | Coover, Robert | After Lazarus : a filmscript | 1980 0.097 | Scudder, Horace Elisha | The English Bodley family | 1884 0.097 | [Parker, Charles Henry] 1872-  | Across the country | 1889 Hugo, Victor = 0.21% 1897-1962	
folk tales and fairy tales	genre	0.304	0.514061210557124	0.014743304554561	SDM	24.3358	24.815	0.97725	0.32103420304118	0.005954746868172	0.012725050822044	0.034204831049603	king princess palace prince son came went great day daughter queen saw took three wife father himself gold city beautiful set asked gave man told once replied brother found story sent returned kingdom give heard fell soon away brothers young upon take water brought answered tree began became royal saying should made these forest return thus head golden master place youth mother also until maiden ordered bring shall such night 	0.497 | Thornhill, Mark | Indian fairy tales | 1888 0.433 | Unknown Author | The Russian garland | 1916 0.432 | Steele, Robert Reynolds | The Russian garland, being Russia | 1921 0.425 | Unknown Author | The Russian garland, being Russia | 1916 0.392 | Unknown Author | Tales of King Vikrama | 1921 0.372 | Kúnos, Ignácz | Forty-four Turkish fairy tales | 1913 0.358 | Olcott, Frances Jenkins | Tales of the Persian genii | 1917 	0.349 | Somadeva Bha?__?__a | The golden town, and other tales  | 1909 0.341 | Eells, Elsie (Spicer) Mrs | Tales of giants from Brazil | 1918 0.334 | Curtin, Jeremiah | Fairy tales of eastern Europe | 1906 0.324 | Chandler, Izora C. (Izora Ceci | Told in the gardens of Araby : (u | 1905 0.317 | Unknown Author | Tibetan tales, derived from India | 1906 Unknown Author = 15.2% 1899-1968	
sports stories	genre	0.231	0.68330626499689	0.005417613030166	AUM	18.5998	6.9084	2.65775	0.704311331540253	-0.002444684802162	0.015636486115051	0.006781801986855	game ball play win first team field played won club right good race playing second line crowd three football cards players hit games coach left fight run bet next third big player match last against best end bat four boys made shot ring high beat practice five baseball half lost winning put chance tennis get came hard year day room winner score card hand red golf side centre make season 	0.355 | Player, Gary | Bunker play | 1996 0.329 | Jackson, C. Paul (Caary Paul) | Rookie first baseman | 1950 0.32 | Hilton, Harold H. (Harold Hors | My golfing reminiscences | 1907 0.316 | Jackson, C. Paul (Caary Paul) | Shorty at shortstop | 1951 0.309 | Tunis, John Roberts | The Kid from Tomkinsville | 1940 0.308 | Jackson, C. Paul (Caary Paul) | Little Leaguer's first uniform | 1952 0.307 | Floyd, Ray | From 60 yards in : how to master  | 1989 	0.302 | Owen, Frank | Teen-age football stories | 1948 0.299 | Jackson, C. Paul (Caary Paul) | Puck grabber | 1957 0.279 | Dender, Jay | Tom Harmon and the great gridiron | 1946 0.263 | Tunis, John Roberts | Keystone kids | 1943 0.247 | Camp, Walter | Frank Armstrong at college | 1914 Barbour, Ralph Henry = 1.32% 1911-1965	
Italy	nationalities, regions, or ethnicities	0.081	0.624004925200671	0.006355949617383	AUM	19.069	14.4848	1.57725	0.644801218626134	-0.000570948159455	0.035943423354518	0.023128392463339	florence italian rome italy venice di signor hawk signora naples villa san wine piazza italians city count la sicily marble via del signore roman under english santa palazzo lire casanova gondola church palace venetian maestro genoa michelangelo perhaps sicilian love ah should florentine mia beautiful himself left morning sea mio canal sun turin made little three terrace sant streets moment si went black pope old garden neapolitan da stone medici 	0.155 | Dante Alighieri | Dante's Inferno; the new annotate | 1966 0.1 | Stone, Irving | The agony and the ectasy; a novel | 1961 0.077 | Aldington, Richard | The romance of Casanova, a novel | 1946 0.076 | Langton, Jane | The Dante game | 1991 0.064 | Erskine, John | Casanova's women, eleven moments  | 1941 0.064 | Hichens, Robert (Robert Smythe | The call of the blood | 1905 0.061 | Waterfield, Lina Duff-Gordon | Home life in Italy; letters from  | 1908 	0.061 | Pennell, Joseph | Two pilgrims' progress | 1887 0.059 | Maugham, W. Somerset, (William | Then and now : a novel | 1946 0.058 | Optic, Oliver | Sunny shores, or, Young America i | 1897 0.057 | Holland, Cecelia | City of God : a novel of the Borg | 1979 0.057 | Kubly, Herbert | Easter in Sicily | 1956 Stone, Irving = 1.47% 1900-1961	
guns	physical description	0.424	0.654742162011352	0.020672321307047	SDM	34.2342	17.8544	8.8725	0.85472549795285	-0.001934806758056	0.036439639202158	0.006442737602604	gun shot man men rifle shoot pistol fire fired hand kill killed dead three bullet get guns shooting right revolver behind saw away take left shots side yards chance came blood half close heard weapon feet minutes make bullets made another enough without second five four first death knew hit hundred head fight body ready wounded barrel both little knife trigger ground good rifles firing smoke life might shoulder ten 	0.151 | Corbett, Jim | The temple tiger, and more man-ea | 1954 0.144 | Coolidge, Dane | Gun-Smoke | 1928 0.14 | Corbett, Jim | Man-eaters of Kumaon | 1944 0.138 | Jennings, Melchior C | Instinct shooting : the amazing m | 1959 0.127 | Corbett, Jim | Man-eaters of India | 1955 0.121 | Bennet, Robert Ames | Guns on the Rio Grande | 1934 0.12 | Nutting, Newton Wright | The history of one day out of sev | 1889 	0.116 | Finnemore, John | A boy scout in the Balkans | 1913 0.112 | Appleton, Victor | Tom Swift and his giant cannon | 1913 0.112 | 'Red heather', pseud | Memories of sporting days | 1923 0.106 | Ellis, Edward Sylvester | Blazing Arrow : a tale of the fro | 1900 0.105 | Ellis, Edward Sylvester | Footprints in the forest | 1886 Raine, William MacLeod = 0.99% 1900-1936	Because this is not a new or declining technology in the period studied.
family relations	human institutions, practices, or relationships	0.407	0.329050914943506	0.014773331327454	AUM	18.4794	36.8986	0.9295	0.460798741450394	0.001362143361172	0.032141318326452	0.035024297279601	mother father home family sister children grandmother always daughter parents house child school knew came son brother day went girl because told years often own girls made called room even asked sometimes each life sisters used lived boy both how wanted age though older loved liked away took became first felt while looked mothers kept tears know saw same grown see tell year heard later summer say once together things 	0.126 | Inoue, Yasushi | Chronicle of my mother | 1985 0.111 | Garland, Hamlin | A pioneer mother | 1922 0.097 | Morton, Alexandra | Siwiti, a whale's story | 1991 0.088 | Adams, William T. (William Tay | Careless Kate. A story for little | 1889 0.085 | Gilson, Roy Rolfe | Mother and father | 1903 0.083 | Ling, Shu-hua | Ancient melodies; | 1953 0.082 | Nhema, Artiel | Grandmother's child | 1994 	0.081 | Ilaṅgaratna, Tī. Bī | The inseparables | 1972 0.081 | Treichel, Hans Ulrich | Lost | 1999 0.079 | Swick, Marly A | Paper wings | 1996 0.079 | Williams, Edward G | Not like niggers | 1969 0.078 | Richmond, Grace S. (Grace Smit | The whistling mother | 1917 Henrey, Robert, Mrs = 0.18% 1927-1986	
families (specifically in America, but the center of attention is the families)	human institutions, practices, or relationships	0.07	0.834609155027237	0.015043149310462	AUM	36.5044	7.1172	0.10225	0.782986241002183	0.009544959510906	0.015741752518906	0.004183234218363	dad ma pa grandma penny grandpa pop mum home free junior mom got get herb lil big old gran sis right say pansy how rover hi house going just let good jasmine arty kitchen mart family girls see always oh boys look boy eyes sure school even nice gee take help kids folks pep studs away says new wanted went while hard laughed looked prissy started better make why hear 	0.141 | Kober, Arthur | Thunder over the Bronx | 1935 0.135 | Kober, Arthur | My dear Bella | 1941 0.131 | Kober, Arthur | Bella, Bella kissed a fella | 1951 0.123 | Manfred, Frederick Feikema | Green earth : a novel | 1977 0.107 | Frost, Frances | Maple sugar for Windy Foot; | 1950 0.104 | Stuart, Jesse | Taps for Private Tussie | 1943 0.096 | Phillips, Wallace | Pepper Wallace | 1992 	0.094 | Bates, H. E. (Herbert Ernest) | The darling buds of May | 1953 0.091 | Caldwell, Erskine | Georgia boy | 1943 0.09 | Forster, Margaret | Have the men had enough? : a nove | 1989 0.087 | Stuart, Jesse | The beatinest boy; | 1953 0.086 | McKenney, Ruth | The Loud Red Patrick | 1947 Manfred, Frederick Feikema = 2.72% 1933-1973	
hard to say	uncategorized dimension of style	0.894	0.552789533679293	0.137758960631588	AUM	40.5556	32.8828	1.79425	0.50811492818773	0.127055747181952	0.074748041358873	0.071159148848954	want know just wanted how going love because think felt why really thought feel get even told asked around home bed knew maybe talk night tell something make right being anything good sure still someone life let ca everything sorry room things made should trying always feeling tried until while re leave away each together help left work first both anyone say ever thinking happy happened take does having see 	0.358 | Kuenyefu, Nikki P | Korkor : hustles and secrets : a  | 1998 0.309 | Steel, Danielle | Mixed blessings | 1992 0.3 | Bollendorf, Robert F | Sober spring :  one family's batt | 1988 0.26 | Steel, Danielle | Daddy | 1989 0.248 | Walton, Todd | Forgotten impulses | 1980 0.246 | Rossner, Judith | August | 1983 0.227 | Anderson, Robert | After | 1973 	0.223 | Bannon, Ann | Women in the shadows | 1975 0.217 | Bennett, Saxon | A question of love | 1998 0.216 | Garcia, Irma | Laura's secret | 1997 0.214 | Rossner, Judith | Looking for Mr. Goodbar | 1975 0.209 | Whitfield, Van | Beeperless remote : a romantic co | 1999 Steel, Danielle = 0.58% 1974-1992	
human faces and expressions of emotion	physical description	0.779	0.385395493914121	0.047802454184955	AUM	33.495	53.334	13.95675	0.273095890180068	0.029683689959819	0.01340330995384	0.035420086167873	eyes face head hand hands voice lips turned looked cried arms whispered stood drew against smiled away fingers shook laughed arm stared mouth held breath smile hair heart sat rose oh woman god door nodded slowly lifted came tears throat softly feet caught shoulders murmured shoulder little leaned across sighed closed fell cheeks suddenly took words ran until white look why let under beside bent cheek dropped lay herself gently 	0.159 | Jameson, Storm | The pitiful wife | 1923 0.154 | Chartres, Annie | The hunt for happiness | 1900 0.153 | McKillip, Patricia A | The forgotten beasts of Eld | 1974 0.145 | Peple, Edward Henry | A broken rosary | 1904 0.138 | Morris, Mary McGarry | Vanished | 1988 0.135 | Sobatī, Kr̥shṇa | Blossoms in darkness | 1979 0.134 | Athas, Daphne | The weather of the heart | 1947 	0.131 | Neihart, Ben | Burning girl | 1999 0.129 | Grae, Camarin | Paz | 1986 0.12 | Frye, Pearl | The narrow bridge | 1947 0.12 | Bourn, Mary | The geese fly south | 1923 0.117 | Ollivant, Alfred | Danny : the story of a dandie din | 1903 Curwood, James Oliver = 0.33% 1910-1956	
